timestamp,message
2026-05-02 01:24:42,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:24:42,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.82
2026-05-02 01:24:44,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.51
2026-05-02 01:24:44,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 43.57
2026-05-02 01:24:46,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 45.57
2026-05-02 01:24:49,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.54
2026-05-02 01:24:49,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 44.74
2026-05-02 01:24:49,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:24:49,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:24:51,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.37
2026-05-02 01:24:53,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.2
2026-05-02 01:24:55,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:24:55,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:24:55,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 385.07
2026-05-02 01:24:57,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 82.25
2026-05-02 01:24:59,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 75.98
2026-05-02 01:24:59,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 388.97
2026-05-02 01:25:01,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 80.4
2026-05-02 01:25:03,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 78.63
2026-05-02 01:25:03,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.12
2026-05-02 01:25:05,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 89.07
2026-05-02 01:25:05,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.15
2026-05-02 01:25:05,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.46
2026-05-02 01:25:09,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:25:11,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 391.58
2026-05-02 01:25:11,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.58
2026-05-02 01:25:13,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:25:13,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:25:13,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 46.43
2026-05-02 01:25:17,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 73.45
2026-05-02 01:25:20,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 84.79
2026-05-02 01:25:20,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.85
2026-05-02 01:25:22,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:25:22,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:25:24,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 81.04
2026-05-02 01:25:24,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:25:26,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:25:26,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:25:26,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 83.9
2026-05-02 01:25:28,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 81.65
2026-05-02 01:25:30,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.31
2026-05-02 01:25:32,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.31
2026-05-02 01:25:32,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 77.26
2026-05-02 01:25:34,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.89
2026-05-02 01:25:36,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.75
2026-05-02 01:25:36,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 389.72
2026-05-02 01:25:38,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:25:38,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:25:40,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.85
2026-05-02 01:25:42,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.9
2026-05-02 01:25:42,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:25:42,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:25:44,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:25:44,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:25:44,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.94
2026-05-02 01:25:44,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:25:44,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:25:46,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.85
2026-05-02 01:25:48,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.94
2026-05-02 01:25:48,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 40.12
2026-05-02 01:25:48,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.46
2026-05-02 01:25:50,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:25:50,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:25:50,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.01
2026-05-02 01:25:52,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 853.62
2026-05-02 01:25:52,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 312.28
2026-05-02 01:25:54,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 848.3
2026-05-02 01:25:55,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:25:55,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:25:57,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 843.02
2026-05-02 01:25:57,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1138.58
2026-05-02 01:25:59,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 845.73
2026-05-02 01:25:59,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1117.22
2026-05-02 01:26:01,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 858.04
2026-05-02 01:26:01,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:26:01,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:26:01,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1119.07
2026-05-02 01:26:03,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.27
2026-05-02 01:26:03,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1176.07
2026-05-02 01:26:05,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.13
2026-05-02 01:26:05,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1102.27
2026-05-02 01:26:07,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:26:07,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:26:09,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:26:09,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:26:11,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 847.76
2026-05-02 01:26:11,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.2
2026-05-02 01:26:13,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 840.12
2026-05-02 01:26:13,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:26:13,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:26:13,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:26:13,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:26:13,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:26:15,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 858.03
2026-05-02 01:26:15,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 375.0
2026-05-02 01:26:15,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 375.0
2026-05-02 01:26:15,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1136.82
2026-05-02 01:26:15,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 306.28
2026-05-02 01:26:15,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.44
2026-05-02 01:26:17,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 850.38
2026-05-02 01:26:17,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1124.64
2026-05-02 01:26:19,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 852.37
2026-05-02 01:26:19,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:26:19,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:26:19,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1116.71
2026-05-02 01:26:21,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.69
2026-05-02 01:26:21,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1106.04
2026-05-02 01:26:23,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.99
2026-05-02 01:26:23,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1107.46
2026-05-02 01:26:25,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.97
2026-05-02 01:26:27,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.17
2026-05-02 01:26:29,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.72
2026-05-02 01:26:29,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:26:31,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 351.21
2026-05-02 01:26:33,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.91
2026-05-02 01:26:33,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 334.31
2026-05-02 01:26:35,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 311.06
2026-05-02 01:26:35,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.19
2026-05-02 01:26:37,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:26:37,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:26:37,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 343.63
2026-05-02 01:26:37,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:26:40,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 326.62
2026-05-02 01:26:40,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.91
2026-05-02 01:26:42,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:26:42,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:26:42,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:26:42,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:26:42,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 394.67
2026-05-02 01:26:44,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.9
2026-05-02 01:26:44,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 72.77
2026-05-02 01:26:44,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 42.88
2026-05-02 01:26:44,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.38
2026-05-02 01:26:46,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 391.04
2026-05-02 01:26:46,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 42.09
2026-05-02 01:26:48,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.34
2026-05-02 01:26:48,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 40.99
2026-05-02 01:26:50,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.09
2026-05-02 01:26:50,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:26:50,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:26:50,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.1
2026-05-02 01:26:52,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:26:52,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:26:52,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:27:00,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 70.56
2026-05-02 01:27:00,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 40.55
2026-05-02 01:27:02,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.1
2026-05-02 01:27:06,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 304.91
2026-05-02 01:27:06,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:27:06,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:27:08,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:27:08,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:27:08,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.49
2026-05-02 01:27:10,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.22
2026-05-02 01:27:10,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 304.11
2026-05-02 01:27:10,⚠️ [L1-RANGE] CO_percentage out of range! Value: 0.0
2026-05-02 01:27:10,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 0.0
2026-05-02 01:27:12,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.83
2026-05-02 01:27:14,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.16
2026-05-02 01:27:14,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:27:16,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.92
2026-05-02 01:27:16,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 385.79
2026-05-02 01:27:18,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.08
2026-05-02 01:27:20,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 384.15
2026-05-02 01:27:20,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.44
2026-05-02 01:27:22,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 358.19
2026-05-02 01:27:24,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 392.94
2026-05-02 01:27:29,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 309.16
2026-05-02 01:27:31,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:27:31,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:27:31,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 310.03
2026-05-02 01:27:33,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 375.0
2026-05-02 01:27:33,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 375.0
2026-05-02 01:27:33,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.2
2026-05-02 01:27:35,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.48
2026-05-02 01:27:37,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.89
2026-05-02 01:27:37,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:27:39,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 375.0
2026-05-02 01:27:39,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 375.0
2026-05-02 01:27:39,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:27:39,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:27:41,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 253.51
2026-05-02 01:27:43,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 251.24
2026-05-02 01:27:43,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.78
2026-05-02 01:27:43,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:27:43,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:27:45,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 320.86
2026-05-02 01:27:45,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.55
2026-05-02 01:27:53,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.67
2026-05-02 01:27:55,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:27:55,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:27:57,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1113.36
2026-05-02 01:27:59,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1155.49
2026-05-02 01:27:59,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.46
2026-05-02 01:28:01,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1147.82
2026-05-02 01:28:01,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 391.71
2026-05-02 01:28:03,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1137.77
2026-05-02 01:28:05,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1134.47
2026-05-02 01:28:09,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 0.0
2026-05-02 01:28:09,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 0.0
2026-05-02 01:28:09,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:28:09,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:28:11,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 248.9
2026-05-02 01:28:11,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.43
2026-05-02 01:28:13,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 0.0
2026-05-02 01:28:13,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 0.0
2026-05-02 01:28:13,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.82
2026-05-02 01:28:15,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 250.1
2026-05-02 01:28:16,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.88
2026-05-02 01:28:16,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 88.77
2026-05-02 01:28:16,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:28:16,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:28:16,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:28:16,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:28:18,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 253.89
2026-05-02 01:28:18,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.2
2026-05-02 01:28:18,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.16
2026-05-02 01:28:20,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 249.08
2026-05-02 01:28:20,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.11
2026-05-02 01:28:22,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 253.55
2026-05-02 01:28:24,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 245.03
2026-05-02 01:28:24,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.64
2026-05-02 01:28:26,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:28:26,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:28:26,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:28:26,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:28:28,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:28:28,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:28:28,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:28:28,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:28:28,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.49
2026-05-02 01:28:30,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:28:30,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:28:32,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 858.4
2026-05-02 01:28:34,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 856.3
2026-05-02 01:28:36,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 851.59
2026-05-02 01:28:36,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:28:36,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:28:36,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:28:36,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:28:38,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:28:38,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:28:38,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 79.63
2026-05-02 01:28:40,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 853.04
2026-05-02 01:28:40,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 71.42
2026-05-02 01:28:42,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 846.0
2026-05-02 01:28:42,⚠️ [L1-RANGE] CO_percentage out of range! Value: 0.0
2026-05-02 01:28:42,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 0.0
2026-05-02 01:28:44,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 856.05
2026-05-02 01:28:46,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 847.44
2026-05-02 01:28:46,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.35
2026-05-02 01:28:48,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 840.23
2026-05-02 01:28:48,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.89
2026-05-02 01:28:50,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:28:50,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:28:50,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.96
2026-05-02 01:28:52,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:28:52,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:28:52,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 399.85
2026-05-02 01:28:52,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.02
2026-05-02 01:28:54,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 840.05
2026-05-02 01:28:56,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 859.88
2026-05-02 01:28:56,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:28:56,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:28:56,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.71
2026-05-02 01:28:58,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 853.11
2026-05-02 01:28:58,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 74.98
2026-05-02 01:28:58,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.02
2026-05-02 01:29:00,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 847.7
2026-05-02 01:29:00,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 89.36
2026-05-02 01:29:02,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 849.6
2026-05-02 01:29:03,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:29:03,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:29:05,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.71
2026-05-02 01:29:05,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 78.34
2026-05-02 01:29:07,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 86.88
2026-05-02 01:29:07,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:29:07,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:29:09,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.9
2026-05-02 01:29:11,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:29:11,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:29:13,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.88
2026-05-02 01:29:15,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.91
2026-05-02 01:29:17,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.86
2026-05-02 01:29:19,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 1275.0
2026-05-02 01:29:19,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 1275.0
2026-05-02 01:29:19,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:29:19,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:29:19,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.94
2026-05-02 01:29:19,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:29:19,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.42
2026-05-02 01:29:19,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:29:19,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:29:21,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:29:21,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
